t,수치해,엄밀해,상대오차(%),,,,,t,수치해,엄밀해,상대오차(%)
0.581,3.371893,3.37428,0.070757,,,,,,,,
0.5811,3.372018,3.374405,0.07074,,,,,,,,
0.5812,3.372144,3.374531,0.070724,,,,,,,,
0.5813,3.37227,3.374656,0.070707,,,,,,,,
0.5814,3.372395,3.374781,0.07069,,,,,,,,
0.5815,3.372521,3.374906,0.070673,,,,,,,,
0.5816,3.372646,3.375031,0.070657,,,,,,,,
0.5817,3.372772,3.375156,0.07064,,,,,,,,
0.5818,3.372897,3.375281,0.070623,,,,,,,,
0.5819,3.373022,3.375406,0.070606,,,,,,,,
0.582,3.373148,3.375531,0.07059,,,,,,,,
0.5821,3.373273,3.375655,0.070573,,,,,,,,
0.5822,3.373398,3.37578,0.070556,,,,,,,,
0.5823,3.373524,3.375905,0.07054,,,,,,,,
0.5824,3.373649,3.37603,0.070523,,,,,,,,
0.5825,3.373774,3.376155,0.070506,,,,,,,,
0.5826,3.3739,3.376279,0.070489,,,,,,,,
0.5827,3.374025,3.376404,0.070473,,,,,,,,
0.5828,3.37415,3.376529,0.070456,,,,,,,,
0.5829,3.374275,3.376654,0.070439,,,,,,,,
0.583,3.3744,3.376778,0.070423,,,,,,,,
0.5831,3.374525,3.376903,0.070406,,,,,,,,
0.5832,3.37465,3.377027,0.070389,,,,,,,,
0.5833,3.374775,3.377152,0.070373,,,,,,,,
0.5834,3.3749,3.377277,0.070356,,,,,,,,
0.5835,3.375025,3.377401,0.070339,,,,,,,,
0.5836,3.37515,3.377526,0.070323,,,,,,,,
0.5837,3.375275,3.37765,0.070306,,,,,,,,
0.5838,3.3754,3.377775,0.070289,,,,,,,,
0.5839,3.375525,3.377899,0.070273,,,,,,,,
0.584,3.37565,3.378023,0.070256,,,,,,,,
0.5841,3.375775,3.378148,0.070239,,,,,,,,
0.5842,3.3759,3.378272,0.070223,,,,,,,,
0.5843,3.376025,3.378396,0.070206,,,,,,,,
0.5844,3.376149,3.378521,0.07019,,,,,,,,
0.5845,3.376274,3.378645,0.070173,,,,,,,,
0.5846,3.376399,3.378769,0.070156,,,,,,,,
0.5847,3.376524,3.378894,0.07014,,,,,,,,
0.5848,3.376648,3.379018,0.070123,,,,,,,,
0.5849,3.376773,3.379142,0.070107,,,,,,,,
0.585,3.376898,3.379266,0.07009,,,,,,,,
0.5851,3.377022,3.37939,0.070073,,,,,,,,
0.5852,3.377147,3.379514,0.070057,,,,,,,,
0.5853,3.377271,3.379638,0.07004,,,,,,,,
0.5854,3.377396,3.379763,0.070024,,,,,,,,
0.5855,3.37752,3.379887,0.070007,,,,,,,,
0.5856,3.377645,3.380011,0.06999,,,,,,,,
0.5857,3.377769,3.380135,0.069974,,,,,,,,
0.5858,3.377894,3.380258,0.069957,,,,,,,,
0.5859,3.378018,3.380382,0.069941,,,,,,,,
0.586,3.378143,3.380506,0.069924,,,,,,,,
0.5861,3.378267,3.38063,0.069908,,,,,,,,
0.5862,3.378391,3.380754,0.069891,,,,,,,,
0.5863,3.378516,3.380878,0.069875,,,,,,,,
0.5864,3.37864,3.381002,0.069858,,,,,,,,
0.5865,3.378764,3.381126,0.069842,,,,,,,,
0.5866,3.378888,3.381249,0.069825,,,,,,,,
0.5867,3.379013,3.381373,0.069808,,,,,,,,
0.5868,3.379137,3.381497,0.069792,,,,,,,,
0.5869,3.379261,3.38162,0.069775,,,,,,,,
0.587,3.379385,3.381744,0.069759,,,,,,,,
0.5871,3.379509,3.381868,0.069742,,,,,,,,
0.5872,3.379633,3.381991,0.069726,,,,,,,,
0.5873,3.379757,3.382115,0.069709,,,,,,,,
0.5874,3.379881,3.382239,0.069693,,,,,,,,
0.5875,3.380005,3.382362,0.069676,,,,,,,,
0.5876,3.380129,3.382486,0.06966,,,,,,,,
0.5877,3.380253,3.382609,0.069644,,,,,,,,
0.5878,3.380377,3.382733,0.069627,,,,,,,,
0.5879,3.380501,3.382856,0.069611,,,,,,,,
0.588,3.380625,3.382979,0.069594,,,,,,,,
0.5881,3.380749,3.383103,0.069578,,,,,,,,
0.5882,3.380873,3.383226,0.069561,,,,,,,,
0.5883,3.380997,3.383349,0.069545,,,,,,,,
0.5884,3.38112,3.383473,0.069528,,,,,,,,
0.5885,3.381244,3.383596,0.069512,,,,,,,,
0.5886,3.381368,3.383719,0.069495,,,,,,,,
0.5887,3.381492,3.383843,0.069479,,,,,,,,
0.5888,3.381615,3.383966,0.069463,,,,,,,,
0.5889,3.381739,3.384089,0.069446,,,,,,,,
0.589,3.381863,3.384212,0.06943,,,,,,,,
0.5891,3.381986,3.384335,0.069413,,,,,,,,
0.5892,3.38211,3.384458,0.069397,,,,,,,,
0.5893,3.382233,3.384582,0.069381,,,,,,,,
0.5894,3.382357,3.384705,0.069364,,,,,,,,
0.5895,3.38248,3.384828,0.069348,,,,,,,,
0.5896,3.382604,3.384951,0.069331,,,,,,,,
0.5897,3.382727,3.385074,0.069315,,,,,,,,
0.5898,3.382851,3.385197,0.069299,,,,,,,,
0.5899,3.382974,3.38532,0.069282,,,,,,,,
0.59,3.383098,3.385443,0.069266,,,,,,,,
0.5901,3.383221,3.385565,0.06925,,,,,,,,
0.5902,3.383344,3.385688,0.069233,,,,,,,,
0.5903,3.383468,3.385811,0.069217,,,,,,,,
0.5904,3.383591,3.385934,0.0692,,,,,,,,
0.5905,3.383714,3.386057,0.069184,,,,,,,,
0.5906,3.383837,3.38618,0.069168,,,,,,,,
0.5907,3.383961,3.386302,0.069151,,,,,,,,
0.5908,3.384084,3.386425,0.069135,,,,,,,,
0.5909,3.384207,3.386548,0.069119,,,,,,,,
0.591,3.38433,3.38667,0.069102,,,,,,,,
0.5911,3.384453,3.386793,0.069086,,,,,,,,
0.5912,3.384576,3.386916,0.06907,,,,,,,,
0.5913,3.384699,3.387038,0.069053,,,,,,,,
0.5914,3.384822,3.387161,0.069037,,,,,,,,
0.5915,3.384945,3.387283,0.069021,,,,,,,,
0.5916,3.385068,3.387406,0.069005,,,,,,,,
0.5917,3.385191,3.387528,0.068988,,,,,,,,
0.5918,3.385314,3.387651,0.068972,,,,,,,,
0.5919,3.385437,3.387773,0.068956,,,,,,,,
0.592,3.38556,3.387896,0.068939,,,,,,,,
0.5921,3.385683,3.388018,0.068923,,,,,,,,
0.5922,3.385806,3.388141,0.068907,,,,,,,,
0.5923,3.385929,3.388263,0.068891,,,,,,,,
0.5924,3.386052,3.388385,0.068874,,,,,,,,
0.5925,3.386174,3.388508,0.068858,,,,,,,,
0.5926,3.386297,3.38863,0.068842,,,,,,,,
0.5927,3.38642,3.388752,0.068826,,,,,,,,
0.5928,3.386543,3.388874,0.068809,,,,,,,,
0.5929,3.386665,3.388997,0.068793,,,,,,,,
0.593,3.386788,3.389119,0.068777,,,,,,,,
0.5931,3.386911,3.389241,0.068761,,,,,,,,
0.5932,3.387033,3.389363,0.068744,,,,,,,,
0.5933,3.387156,3.389485,0.068728,,,,,,,,
0.5934,3.387278,3.389607,0.068712,,,,,,,,
0.5935,3.387401,3.389729,0.068696,,,,,,,,
0.5936,3.387523,3.389851,0.06868,,,,,,,,
0.5937,3.387646,3.389973,0.068663,,,,,,,,
0.5938,3.387768,3.390095,0.068647,,,,,,,,
0.5939,3.387891,3.390217,0.068631,,,,,,,,
0.594,3.388013,3.390339,0.068615,,,,,,,,
0.5941,3.388135,3.390461,0.068599,,,,,,,,
0.5942,3.388258,3.390583,0.068582,,,,,,,,
0.5943,3.38838,3.390705,0.068566,,,,,,,,
0.5944,3.388502,3.390827,0.06855,,,,,,,,
0.5945,3.388625,3.390949,0.068534,,,,,,,,
0.5946,3.388747,3.391071,0.068518,,,,,,,,
0.5947,3.388869,3.391192,0.068502,,,,,,,,
0.5948,3.388991,3.391314,0.068485,,,,,,,,
0.5949,3.389114,3.391436,0.068469,,,,,,,,
0.595,3.389236,3.391557,0.068453,,,,,,,,
0.5951,3.389358,3.391679,0.068437,,,,,,,,
0.5952,3.38948,3.391801,0.068421,,,,,,,,
0.5953,3.389602,3.391922,0.068405,,,,,,,,
0.5954,3.389724,3.392044,0.068389,,,,,,,,
0.5955,3.389846,3.392166,0.068372,,,,,,,,
0.5956,3.389968,3.392287,0.068356,,,,,,,,
0.5957,3.39009,3.392409,0.06834,,,,,,,,
0.5958,3.390212,3.39253,0.068324,,,,,,,,
0.5959,3.390334,3.392652,0.068308,,,,,,,,
0.596,3.390456,3.392773,0.068292,,,,,,,,
0.5961,3.390578,3.392895,0.068276,,,,,,,,
0.5962,3.3907,3.393016,0.06826,,,,,,,,
0.5963,3.390822,3.393137,0.068244,,,,,,,,
0.5964,3.390944,3.393259,0.068227,,,,,,,,
0.5965,3.391065,3.39338,0.068211,,,,,,,,
0.5966,3.391187,3.393501,0.068195,,,,,,,,
0.5967,3.391309,3.393623,0.068179,,,,,,,,
0.5968,3.391431,3.393744,0.068163,,,,,,,,
0.5969,3.391552,3.393865,0.068147,,,,,,,,
0.597,3.391674,3.393986,0.068131,,,,,,,,
0.5971,3.391796,3.394108,0.068115,,,,,,,,
0.5972,3.391917,3.394229,0.068099,,,,,,,,
0.5973,3.392039,3.39435,0.068083,,,,,,,,
0.5974,3.39216,3.394471,0.068067,,,,,,,,
0.5975,3.392282,3.394592,0.068051,,,,,,,,
0.5976,3.392404,3.394713,0.068035,,,,,,,,
0.5977,3.392525,3.394834,0.068019,,,,,,,,
0.5978,3.392647,3.394955,0.068003,,,,,,,,
0.5979,3.392768,3.395076,0.067987,,,,,,,,
0.598,3.392889,3.395197,0.067971,,,,,,,,
0.5981,3.393011,3.395318,0.067955,,,,,,,,
0.5982,3.393132,3.395439,0.067939,,,,,,,,
0.5983,3.393254,3.39556,0.067923,,,,,,,,
0.5984,3.393375,3.395681,0.067907,,,,,,,,
0.5985,3.393496,3.395802,0.067891,,,,,,,,
0.5986,3.393618,3.395923,0.067875,,,,,,,,
0.5987,3.393739,3.396043,0.067859,,,,,,,,
0.5988,3.39386,3.396164,0.067843,,,,,,,,
0.5989,3.393981,3.396285,0.067827,,,,,,,,
0.599,3.394102,3.396406,0.067811,,,,,,,,
0.5991,3.394224,3.396526,0.067795,,,,,,,,
0.5992,3.394345,3.396647,0.067779,,,,,,,,
0.5993,3.394466,3.396768,0.067763,,,,,,,,
0.5994,3.394587,3.396888,0.067747,,,,,,,,
0.5995,3.394708,3.397009,0.067731,,,,,,,,
0.5996,3.394829,3.397129,0.067715,,,,,,,,
0.5997,3.39495,3.39725,0.067699,,,,,,,,
0.5998,3.395071,3.397371,0.067683,,,,,,,,
0.5999,3.395192,3.397491,0.067667,,,,,,,,
0.6,3.395313,3.397612,0.067651,,,,,,,,
0.6001,3.395434,3.397732,0.067635,,,,,,,,
0.6002,3.395555,3.397852,0.067619,,,,,,,,
0.6003,3.395676,3.397973,0.067603,,,,,,,,
0.6004,3.395797,3.398093,0.067587,,,,,,,,
0.6005,3.395917,3.398214,0.067572,,,,,,,,
0.6006,3.396038,3.398334,0.067556,,,,,,,,
0.6007,3.396159,3.398454,0.06754,,,,,,,,
0.6008,3.39628,3.398575,0.067524,,,,,,,,
0.6009,3.396401,3.398695,0.067508,,,,,,,,
0.601,3.396521,3.398815,0.067492,,,,,,,,
0.6011,3.396642,3.398935,0.067476,,,,,,,,
0.6012,3.396763,3.399056,0.06746,,,,,,,,
0.6013,3.396883,3.399176,0.067444,,,,,,,,
0.6014,3.397004,3.399296,0.067429,,,,,,,,
0.6015,3.397124,3.399416,0.067413,,,,,,,,
0.6016,3.397245,3.399536,0.067397,,,,,,,,
0.6017,3.397365,3.399656,0.067381,,,,,,,,
0.6018,3.397486,3.399776,0.067365,,,,,,,,
0.6019,3.397607,3.399896,0.067349,,,,,,,,
0.602,3.397727,3.400016,0.067333,,,,,,,,
0.6021,3.397847,3.400136,0.067318,,,,,,,,
0.6022,3.397968,3.400256,0.067302,,,,,,,,
0.6023,3.398088,3.400376,0.067286,,,,,,,,
0.6024,3.398209,3.400496,0.06727,,,,,,,,
0.6025,3.398329,3.400616,0.067254,,,,,,,,
0.6026,3.398449,3.400736,0.067238,,,,,,,,
0.6027,3.39857,3.400856,0.067223,,,,,,,,
0.6028,3.39869,3.400976,0.067207,,,,,,,,
0.6029,3.39881,3.401095,0.067191,,,,,,,,
0.603,3.39893,3.401215,0.067175,,,,,,,,
0.6031,3.399051,3.401335,0.067159,,,,,,,,
0.6032,3.399171,3.401455,0.067144,,,,,,,,
0.6033,3.399291,3.401574,0.067128,,,,,,,,
0.6034,3.399411,3.401694,0.067112,,,,,,,,
0.6035,3.399531,3.401814,0.067096,,,,,,,,
0.6036,3.399651,3.401933,0.067081,,,,,,,,
0.6037,3.399771,3.402053,0.067065,,,,,,,,
0.6038,3.399891,3.402172,0.067049,,,,,,,,
0.6039,3.400011,3.402292,0.067033,,,,,,,,
0.604,3.400131,3.402411,0.067017,,,,,,,,
0.6041,3.400251,3.402531,0.067002,,,,,,,,
0.6042,3.400371,3.40265,0.066986,,,,,,,,
0.6043,3.400491,3.40277,0.06697,,,,,,,,
0.6044,3.400611,3.402889,0.066954,,,,,,,,
0.6045,3.400731,3.403009,0.066939,,,,,,,,
0.6046,3.400851,3.403128,0.066923,,,,,,,,
0.6047,3.40097,3.403247,0.066907,,,,,,,,
0.6048,3.40109,3.403367,0.066892,,,,,,,,
0.6049,3.40121,3.403486,0.066876,,,,,,,,
0.605,3.40133,3.403605,0.06686,,,,,,,,
0.6051,3.40145,3.403725,0.066844,,,,,,,,
0.6052,3.401569,3.403844,0.066829,,,,,,,,
0.6053,3.401689,3.403963,0.066813,,,,,,,,
0.6054,3.401809,3.404082,0.066797,,,,,,,,
0.6055,3.401928,3.404202,0.066782,,,,,,,,
0.6056,3.402048,3.404321,0.066766,,,,,,,,
0.6057,3.402167,3.40444,0.06675,,,,,,,,
0.6058,3.402287,3.404559,0.066734,,,,,,,,
0.6059,3.402406,3.404678,0.066719,,,,,,,,
0.606,3.402526,3.404797,0.066703,,,,,,,,
0.6061,3.402645,3.404916,0.066687,,,,,,,,
0.6062,3.402765,3.405035,0.066672,,,,,,,,
0.6063,3.402884,3.405154,0.066656,,,,,,,,
0.6064,3.403004,3.405273,0.06664,,,,,,,,
0.6065,3.403123,3.405392,0.066625,,,,,,,,
0.6066,3.403242,3.405511,0.066609,,,,,,,,
0.6067,3.403362,3.40563,0.066594,,,,,,,,
0.6068,3.403481,3.405749,0.066578,,,,,,,,
0.6069,3.4036,3.405867,0.066562,,,,,,,,
0.607,3.40372,3.405986,0.066547,,,,,,,,
0.6071,3.403839,3.406105,0.066531,,,,,,,,
0.6072,3.403958,3.406224,0.066515,,,,,,,,
0.6073,3.404077,3.406343,0.0665,,,,,,,,
0.6074,3.404197,3.406461,0.066484,,,,,,,,
0.6075,3.404316,3.40658,0.066469,,,,,,,,
0.6076,3.404435,3.406699,0.066453,,,,,,,,
0.6077,3.404554,3.406817,0.066437,,,,,,,,
0.6078,3.404673,3.406936,0.066422,,,,,,,,
0.6079,3.404792,3.407055,0.066406,,,,,,,,
0.608,3.404911,3.407173,0.066391,,,,,,,,
0.6081,3.40503,3.407292,0.066375,,,,,,,,
0.6082,3.405149,3.40741,0.066359,,,,,,,,
0.6083,3.405268,3.407529,0.066344,,,,,,,,
0.6084,3.405387,3.407647,0.066328,,,,,,,,
0.6085,3.405506,3.407766,0.066313,,,,,,,,
0.6086,3.405625,3.407884,0.066297,,,,,,,,
0.6087,3.405744,3.408002,0.066282,,,,,,,,
0.6088,3.405862,3.408121,0.066266,,,,,,,,
0.6089,3.405981,3.408239,0.06625,,,,,,,,
0.609,3.4061,3.408358,0.066235,,,,,,,,
0.6091,3.406219,3.408476,0.066219,,,,,,,,
0.6092,3.406338,3.408594,0.066204,,,,,,,,
0.6093,3.406456,3.408712,0.066188,,,,,,,,
0.6094,3.406575,3.408831,0.066173,,,,,,,,
0.6095,3.406694,3.408949,0.066157,,,,,,,,
0.6096,3.406812,3.409067,0.066142,,,,,,,,
0.6097,3.406931,3.409185,0.066126,,,,,,,,
0.6098,3.40705,3.409303,0.066111,,,,,,,,
0.6099,3.407168,3.409422,0.066095,,,,,,,,
0.61,3.407287,3.40954,0.06608,,,,,,,,
0.6101,3.407405,3.409658,0.066064,,,,,,,,
0.6102,3.407524,3.409776,0.066049,,,,,,,,
0.6103,3.407642,3.409894,0.066033,,,,,,,,
0.6104,3.407761,3.410012,0.066018,,,,,,,,
0.6105,3.407879,3.41013,0.066002,,,,,,,,
0.6106,3.407997,3.410248,0.065987,,,,,,,,
0.6107,3.408116,3.410366,0.065971,,,,,,,,
0.6108,3.408234,3.410484,0.065956,,,,,,,,
0.6109,3.408353,3.410602,0.06594,,,,,,,,
0.611,3.408471,3.410719,0.065925,,,,,,,,
0.6111,3.408589,3.410837,0.065909,,,,,,,,
0.6112,3.408707,3.410955,0.065894,,,,,,,,
0.6113,3.408826,3.411073,0.065878,,,,,,,,
0.6114,3.408944,3.411191,0.065863,,,,,,,,
0.6115,3.409062,3.411308,0.065848,,,,,,,,
0.6116,3.40918,3.411426,0.065832,,,,,,,,
0.6117,3.409298,3.411544,0.065817,,,,,,,,
0.6118,3.409417,3.411662,0.065801,,,,,,,,
0.6119,3.409535,3.411779,0.065786,,,,,,,,
0.612,3.409653,3.411897,0.06577,,,,,,,,
0.6121,3.409771,3.412014,0.065755,,,,,,,,
0.6122,3.409889,3.412132,0.06574,,,,,,,,
0.6123,3.410007,3.41225,0.065724,,,,,,,,
0.6124,3.410125,3.412367,0.065709,,,,,,,,
0.6125,3.410243,3.412485,0.065693,,,,,,,,
0.6126,3.410361,3.412602,0.065678,,,,,,,,
0.6127,3.410479,3.41272,0.065662,,,,,,,,
0.6128,3.410597,3.412837,0.065647,,,,,,,,
0.6129,3.410714,3.412954,0.065632,,,,,,,,
0.613,3.410832,3.413072,0.065616,,,,,,,,
0.6131,3.41095,3.413189,0.065601,,,,,,,,
0.6132,3.411068,3.413307,0.065586,,,,,,,,
0.6133,3.411186,3.413424,0.06557,,,,,,,,
0.6134,3.411303,3.413541,0.065555,,,,,,,,
0.6135,3.411421,3.413658,0.065539,,,,,,,,
